id,region,version,rwdirusa,rwdiril,rwdirlocal,qlife,app_pres_oba,app_gov_quin,app_teapar,vote_teapar,prim12_party,prim12_rep_pres,prim12_rep_pres_oth,pres12_oba_per,pres12_oba_cai,pres12_oba_rom,pres12_oba_pau,term_lim,cf_lim_judg,cf_pub_judg,cf_lim_leader,prim_nodeclr,redist_neutral,redist_commis,deficit_order,fix_deficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_ret_inc,tax_retover50K,tax_sales,tax_services,gamble_exp,tax_cigs,latepay_order,latepay_il,img_road2cit,img_enforce,img_localarrest,img_childlegres,img_instatetuit,civility_order,civility1,civility2,will2compro,gen_betrldrs_bel,gen_wellqual_bel,gen_equalnum_bel,gen_betrldrs_thi,gen_wellqual_thi,gen_equalnum_thi,gen_betrldrs_feel,gen_wellqual_feel,gen_equalnum_feel,betteroff_now,betteroff_1yr,betteroff_other,gender,education,ideology_scale,ideology,party_aff_og,teaparty,employ_time,employ_type,retire_type,unemp_past12mo,union,relig_att_often,relig_att_lstmo,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again1,born_again2,born_again,born_again_evan,bible_feel,bible_tho,bible_bel,birth_yr,rac_eth,rent_own1,rent_own2,ownhome,renthome,hhinc,fips,adi,dma,msa,nielson,census,date,duration,party_aff,teapar_collapse,gen_betrldrs_col,gen_wellqual_col,gen_equalnum_col,area,Generation
009965,2,3,2,2,1,3,1,4,5, ,4, , ,1,1,1,1,3,1,4,4,1,1,3,4,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,3,1,1,2,1,1,1,3,2,1, , , , , , ,2,1,4,2,2,2,2,5,2,2,4,3,4, , ,1,2,5, , ,1,5, , , , , , , , , , , , , , , , , ,2,1976,1, , ,1,2,3,17031,196,140,1698,1,3,10/13/2011,22.27,2, ,2,1,4,2,3
009972,2,1,2,2,2,4,4,4,5, ,4, , ,2,2,3,2,3,1,1,5,5,1,3,6,2,2,3,3,3,2,2,1,3, ,2,2,2,1,2,3,1,1,1,3,3,2,3,5,5,3,1,4, , , , , , ,2,3,2,2,2,1,3,6,2,3, ,5,2,2,6, , ,1,6, , , ,1, , , , , , , ,5, , , ,1, , ,1941,1,4, , , ,8,17031,196,140,1698,1,3,10/13/2011,34.5,3, ,3,1,4,2,1
009988,2,3,3,1,1,2,3,1,2,2,1,7, ,2,2,2,1,1,1,1,1,1,3,1,4,3,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,1,2, ,1, , , , , , ,3,1,4,2,1,2,1,3,1,2,5,2,1,4, ,1,2,3,2,1, ,5, , , , , , , , , , , , , , , , , ,2,1987,1, , ,2,1,5,17031,196,140,1698,1,3,10/13/2011,21.3,3,1,3,1,4,2,4
010013,2,3,1,3,1,1,1,3,4,4,2, , ,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2, ,1, , , , , , ,1,3,2,3,1,1,2,6,2,2,1,2,4, , ,2,2,1,1,2, , , , , , , , , , , , ,4, , , , , , ,3,1950,1, , ,1,2,5,17089,196,140,1698,1,3,10/13/2011,31.35,1,2,1,3,2,2,2
010031,1,2,2,2,1,3,4,4,2,2,4, , ,4,2,2,4,1,2,2,2,2,2,1,3,2,2,2,2,1,3,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1, ,2, , , ,3,1,4, , , ,3,3,3,1,4,1,3,4,2,3, ,3,2,2,6, , ,1,5, , , , , , , , , , , , , , , , ,2, ,1944,1, ,1, , ,8,17031,196,140,1698,1,3,10/13/2011,16.49,2,1,3,1,4,1,1
010135,1,3,1,1,1,1,1,1,4,4,2, , ,1,1,1,1,1,1,1,3,1,3,2,1,3,2,2,1,1,2,2,1,1, ,2,1,2,1,1,1,1,2,2,1,1,2,2, ,1, , , , , , ,2,1,1,3,3,3,2,6,1,1,1,2,3, ,3,2,1,4, , ,1,80, , , , , , , , , , , , , ,2,2, , ,2,1929,1, , ,1,2,5,17031,196,140,1698,1,3,10/13/2011,21.44,1,2,2,1,1,1,1
010187,2,3,3,2,1,1,2,2,4,4,4, , ,1,1,1,1,2,3,4,5,3,1,2,3,3,2,2,3,2,3,2,1,2,2,1,1,3,1,1,1,1,3,2,2,1,2,2, ,1, , , , , , ,3,1,1,3,3,3,2,6,1,1,4,2,1,1, ,1,2,5, , ,1,5, , , , , , , , , , , , , , , , , ,2,1959,1, , ,1,2,7,17031,196,140,1698,1,3,10/13/2011,16.18,2,2,3,1,1,2,2
010203,1,2,2,2,2,3,4,4,5, ,3, , ,2,2,2,2,1,1,1,1,1,1,1,5,2,1,1,2,1,2,1,2,1, ,2,2,1,2,1,1,2,1,1,1,1,1,1, ,3, , , ,3,1,1, , , ,3,3,3,1,5,2,3,7,2,1,1, ,2,1,2,2,1, ,5, , , , , , , , , , , , , , , , ,2, ,1962,1, ,1, , ,4,17031,196,140,1698,1,3,10/13/2011,18.55,3, ,3,1,1,1,2
010208,2,3,3,3,1,2,1,2,4,4,2, , ,1,1,1,1,1,3,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2, ,1, , , , , , ,3,1,1,2,3,2,2,5,2,2,1,2,3, ,5,3,2,3,1,2, , , , , , , , , , , , ,6, , , , , , ,3,1934,1, , ,1,2,3,17031,196,140,1698,1,3,10/13/2011,24.35,1,2,3,1,1,2,1
010226,2,2,1,2,1,2,1,2,4,4,2, , ,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2, ,1, , , ,2,1,1, , , ,3,3,2,1,4,1,1,2,2,1,1, ,2,2,3,3,1, ,31, , , , , , , , , , , , ,3, , , ,2, ,1941,1, ,1, , ,5,17043,196,140,1698,1,3,10/13/2011,23.6,1,2,2,1,1,2,1
010259,2,3,2,1,1,3,3,2,2,2,3, , ,3,3,2,2,1,2,1,1,3,3,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,4,4,5, , , , , , ,3,1,3,3,3,2,2,5,2,2,6,2,1,5, ,2,2,4, , ,1,88, , , , , , , , , , , , , ,2,2, , ,2,1971,1, , ,1,2,8,17097,196,140,1698,1,3,10/13/2011,18.37,3,1,3,1,3,2,3
010315,2,2,1,1,1,2,2,1,5, ,4, , ,1,1,3,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,3,2,1, , , ,3,1,1, , , ,3,3,3,2,5,2,2,4,2,3, ,2,2,2,1,1,1, ,5, , , , , , , , , , , , , , , , ,2, ,0,1, ,1, , ,8,17031,196,140,1698,1,3,10/13/2011,16.42,2, ,3,1,1,2,0
010368,1,3,2,2,1,4,2,2,4,4,2, , ,1,1,1,1,1,1,2,3,2,2,1,3,3,2,2,2,2,2,2,2,1, ,2,1,1,2,2,1,1,1,1,3,2,1,2, ,1, , , , , , ,3,1,1,2,3,2,2,6,1,1,1,2,2,1, ,1,1,4, , ,1,5, , , , , , , , , , , , , , , , , ,3,1936,1, , ,1,2,5,17031,196,140,1698,1,3,10/13/2011,19.35,1,2,3,1,1,1,1
010440,2,2,2,2,2,3,3,2,4,4,2, , ,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2, ,1, , , ,3,1,1, , , ,2,2,2,2,6,2,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , ,4, ,1960,7, ,6, , ,8,17043,196,140,1698,1,3,10/13/2011,14.49,8,2,3,1,1,2,2
010493,1,3,2,2,1,5,4,2,4,4,3, , ,1,2,1,3,1,2,4,1,1,1,1,5,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2, ,4, , , , , , ,3,1,1,2,3,1,2,2,1,2,1,2,3, ,1,2,2,1,2,1, ,3, ,2, , , , , , , , , , , ,1,1, , ,1,1944,2, , ,2,1,1,17031,196,140,1698,1,3,10/13/2011,18.7,1,2,3,1,1,1,1
010509,1,3,1,1,1,3,2,2,2,2,1,1, ,1,1,2,1,2,3,3,3,2,3,2,3,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1, ,2, , , , , , ,3,1,3,4,4,4,2,7,2,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , , ,4,0,7, , ,4,4,8,17031,196,140,1698,1,3,10/13/2011,20.42,8,1,3,1,3,1,0
010545,2,1,2,2,2,2,1,1,3,4,2, , ,1,1,1,1,1,4,4,1,1,2,1,1,3,2,2,2,2,2,2,1,1, ,1,1,1,1,2,2,1,1,2,1,1,2,2, ,1,3,1,4, , , , , , ,2,1,1,2,2,2,2,1,2,4, , ,1,2,5, , ,1,3, ,5, , , , , , , , , ,1, , , ,1, , ,1950,1,1, , , ,2,17089,196,140,1698,1,3,10/13/2011,26.26,1,2,3,1,4,2,2
010624,2,3,3,2,3,1,1,4,4,4,3, , ,1,1,1,1,1,1,1,1,1,2,1,3,2,2,2,2,3,2,2,2,2,2,2,3,1,1,1,4,1,1,2,2,1,2,2, ,1, , , , , , ,3,1,4,3,3,2,1,3,2,2,3,2,1,3, ,2,2,5, , ,1,88, , , , , , , , , , , , , ,2,2, , ,2,1960,1, , ,1,2,7,17197,196,140,1698,1,3,10/13/2011,18.12,1,2,3,1,4,2,2
010634,1,2,2,2,1,4,1,2,3,4,2, , ,1,1,1,1,1,1,1,4,5,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2, ,1, , , ,3,1,4, , , ,2,3,2,2,6,2,2,3,2,4, , ,1,1,2,2,2, , , , , , , , , , , , ,2, , , , , ,3, ,1953,2, ,6, , ,2,17031,196,140,1698,1,3,10/13/2011,21.2,1,2,3,1,4,1,2
010694,1,3,3,2,2,3,2,3,4,4,2, , ,1,1,1,1,1,1,2,2,5,2,1,5,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,4,1,2,2,2,1,2,3,4,1, , , , , , ,3,1,1,3,1,4,1,5,1,9,1,2,1,3, ,2,1,3,2,1, ,3, ,7, , , , , , , , , , , ,1,2, , ,1,1971,2, , ,1,2,5,17031,196,140,1698,1,3,10/13/2011,31.54,1,2,3,1,1,1,3
010700,1,3,1,1,1,2,2,2,5, ,2, , ,1,1,1,1,1,3,2,2,2,2,1,6,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,5,5,2, , , , , , ,3,3,3,3,1,1,2,2,1,3,1,3,4, , ,2,2,4, , ,1,3, ,2, , , , , , , , , , , ,2,2, , ,2,1948,2, , ,2,1,1,17031,196,140,1698,1,3,10/13/2011,21.13,1, ,3,3,3,1,2
010703,2,3,2,1,1,2,1,1,4,4,2, , ,1,1,1,1,1,1,1,2,3,1,1,4,1,2,2,2,2,2,2,2,1, ,2,1,2,1,2,1,1,2,2,1,1,2,2, ,2, , , , , , ,3,1,1,1,1,3,1,6,1,1,1,2,1,4, ,1,2,4, , ,3, , , , , , , , , , , , , , , , , , ,3,0,2, , ,2,1,8,17031,196,140,1698,1,3,10/13/2011,18.37,1,2,3,1,1,2,0
010705,1,3,2,2,2,4,2,3,5, ,2, , ,1,1,1,1,2,2,2,2,1,2,2,6,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2, ,1, , , , , , ,4,3,1,2,1,1,2,1,1,2,1,2,2,4, ,2,2,4, , ,1,80, , , , , , , , , , , , , ,2,2, , ,2,1952,6, , ,2,1,1,17031,196,140,1698,1,3,10/13/2011,21.21,1, ,4,3,1,1,2
010730,2,3,2,2,2,4,4,4,1,1,1,4, ,2,2,2,2,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1, ,1, , , , , , ,3,1,3,2,3,3,1,3,1,3,6,1,1,4, ,2,2,5, , ,1,16, , , , , , , , , , , , , ,2,2, , ,2,1963,1, , ,1,2,6,17093,196,140,1698,1,3,10/13/2011,18.32,3,1,3,1,3,2,2
010796,2,3,2,2,1,2,4,3,5, ,1,2, ,2,2,2,2,1,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,1,1,2,2,1,3,1,2, , , , , , ,3,1,1,3,2,3,2,3,2,2,7,2,1,1, ,2,2,4, , ,1,3, ,1, , , , , , , , , , , ,1,2, , ,1,1960,1, , ,1,2,6,17031,196,140,1698,1,3,10/13/2011,18.18,3, ,3,1,1,2,2
010810,1,1,3,3,1,3,2,2,6, ,2, , ,1,1,1,1,1,5,5,2,2,2,1,3,3,2,2,3,3,1,2,2,2,3,2,1,2,3,1,3,3,1,3,1,1,2,2, ,1,3,1,4, , , , , , ,3,3,2,1,3,1,2,3,2,3, ,3,2,2,2,2,1, ,31, , , , , , , , , , , ,5, , , ,2, , ,1936,2,4, , , ,5,17031,196,140,1698,1,3,10/13/2011,27.12,1, ,3,1,4,1,1
010818,1,2,3,1,1,2,1,2,4,4,2, , ,1,1,1,1,2,2,4,4,5,1,1,6,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2, ,2, , , ,3,1,4, , , ,2,3,3,2,3,1,1,1,2,3, ,3,2,2,4, , ,2, , , , , , , , , , , ,80, , , , , ,1, ,1946,2, ,2, , ,1,17031,196,140,1698,1,3,10/13/2011,25.28,1,2,3,1,4,1,1
010888,2,2,2,3,2,2,5,5,2,1,1,10, ,3,3,2,2,2,4,4,4,4,5,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,3,3,1, , , ,3,1,1, , , ,3,3,4,2,7,2,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , ,4, ,0,7, ,6, , ,8,17043,196,140,1698,1,3,10/13/2011,32.47,8,1,3,1,1,2,0
010899,2,3,3,2,1,1,2,2,5, ,2, , ,2,3,2,3,2,4,4,4,1,5,3,6,2,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,4,4,2, , , , , , ,3,1,4,3,3,2,1,2,2,3,4,3,3, ,4,2,2,1,1,1, ,5, , , , , , , , , , , , , , , , , ,2,1936,1, , ,1,2,4,17031,196,140,1698,1,3,10/13/2011,19.4,2, ,3,1,4,2,1
010908,2,2,2,2,1,2,3,2,4,2,1,3, ,2,2,2,2,1,2,4,2,2,2,1,6,2,1,2,2,1,1,2,1,1, ,2,1,1,2,2,2,1,1,1,2,2,2,5,2,1, , , ,3,1,4, , , ,2,2,3,1,6,1,3,5,2,3, ,1,1,2,4, , ,1,5, , , , , , , , , , , , , , , , ,2, ,1941,6, ,1, , ,8,17031,196,140,1698,1,3,10/13/2011,32.3,3,1,3,1,4,2,1
010913,2,3,1,1,1,2,1,3,4,4,2, , ,1,1,1,1,1,1,1,2,1,2,1,2,2,2,3,2,2,2,2,1,1, ,1,2,2,1,1,1,1,1,1,1,1,1,2, ,1, , , , , , ,3,1,1,3,3,2,2,5,2,2,3,2,3, ,1,2,2,2,1,1, ,5, , , , , , , , , , , , , , , , , ,2,1926,1, , ,2,1,3,17031,196,140,1698,1,3,10/13/2011,19.37,1,2,3,1,1,2,1
011020,2,2,2,2,3,2,2,5,5, ,4, , ,4,4,4,4,1,5,4,5,1,3,1,4,2,2,3,2,3,2,2,2,2,2,2,1,2,1,2,4,1,1,1,1,1,1,3,3,3, , , ,3,1,4, , , ,2,3,1,1,3,1,9,8,2,1,4, ,2,2,3,4,1, ,18, , , , , , , , , , , , ,1, , , ,1, ,1954,1, ,3, , ,4,17089,196,140,1698,1,3,10/13/2011,31.16,8, ,3,1,4,2,2
011180,2,1,2,2,2,2,4,4,2,1,1,5, ,2,2,2,2,1,2,3,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,3,2,1,3,1,1, , , , , , ,1,3,2,1,3,1,3,7,2,1,1, ,2,2,3,4,1, ,19, , , , , , , ,1, , , ,2, , , ,3, , ,1974,1,4, , , ,7,17097,196,140,1698,1,3,10/13/2011,18.45,3,1,3,1,1,2,3
025147,1,2,1,1,1,3,1,2,2,6,2, , ,1,1,1,1,1,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2, ,1, , , ,3,1,1, , , ,3,1,1,2,1,1,2,4,2,1,1, ,1,2,4, , ,1,3, ,5, , , , , , , , , , ,4, , , ,1, ,1976,2, ,2, , ,1,17031,196,140,1698,1,3,10/13/2011,19.55,2, ,3,1,1,1,3
025148,3,2,2,2,1,3,2,3,5, ,4, , ,3,3,2,3,1,1,4,1,1,5,1,5,2,3,2,2,2,2,2,3,2,2,2,3,1,1,1,2,1,1,2,1,1,2,3,3,5, , , ,2,1,1, , , ,2,3,2,2,5,1,9,4,2,1,3, ,2,2,4, , ,1,80, , , , , , , , , , , , ,3, , , ,3, ,0,4, ,1, , ,2,17019,834,116,1658,3,3,10/13/2011,29.6,2, ,2,1,1,3,0
025149,2,3,1,1,1,1,2,2,5, ,2, , ,1,1,1,1,2,3,4,3,4,1,1,5,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2, ,1, , , , , , ,3,1,3,2,2,2,2,4,2,1,1,2,3, ,1,1,1,1,1,1, ,16, , , , , , , , , , , , , ,1,1, , ,1,1947,3, , ,2,1,1,17031,196,140,1698,1,3,10/13/2011,20.4,1, ,3,1,3,2,2
025150,2,1,2,2,1,3,4,4,5, ,1,2, ,2,3,2,3,1,2,4,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1, ,4,3,1,3, , , , , , ,2,2,3,1,6,2,2,7,2,4, , ,1,2,4, , ,1,5, , , , , , , , , , , , , , , ,2, , ,1951,1,1, , , ,6,17031,196,140,1698,1,3,10/13/2011,18.41,3, ,3,1,3,2,2
001659,4,2,2,2,2,5,2,2,5, ,3, , ,3,3,3,3,1,3,3,4,1,3,1,1,3,2,3,2,2,2,2,2,1, ,2,2,1,1,2,2,3,3,3,3,3,2,5,5,5, , , ,4,3,4, , , ,4,4,4,1,7,1,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , ,4, ,0,7, ,6, , ,8,17199,662,544,9999,3,3,10/14/2011,19.17,8, ,4,3,4,3,0
003526,4,1,1,1,1,2,2,2,5, ,1,2, ,2,2,1,2,1,2,2,3,1,2,1,4,2,2,2,2,2,2,2,2,1, ,2,2,1,1,1,1,2,1,1,1,2,2,1, ,1,3,1,3, , , , , , ,3,3,3,1,2,1,1,5,2,1,1, ,2,2,5, , ,1,3, ,5, , , , , , , , , ,2, , , ,1, , ,1981,1,4, , , ,4,17083,760,626,4118,1,3,10/14/2011,19.9,3, ,3,1,3,3,3
006481,1,2,1,1,1,2,1,1,5, ,2, , ,1,1,1,1,1,1,5,2,1,1,3,3,2,2,1,2,1,2,2,1,1, ,2,1,1,1,2,2,2,1,1,2,2,1,2, ,1, , , ,3,1,1, , , ,3,3,3,2,4,1,1,3,2,4, , ,1,1,4, , ,1,5, , , , , , , , , , , , , , , , ,3, ,1953,1, ,1, , ,4,17031,196,140,1698,1,3,10/14/2011,19.18,1, ,3,1,1,1,2
007216,4,1,2,2,2,4,2,3,4,4,2, , ,1,1,1,1,1,3,3,3,1,3,1,3,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2, ,1,3,1,1, , , , , , ,2,3,3,1,5,2,2,2,2,3, ,1,2,1,5, , ,1,89, , , , , , , , , , , ,3, , , ,2, , ,1947,1,4, , , ,4,17055,662,544,9999,4,3,10/14/2011,19.47,1,2,3,1,1,3,2
009362,3,1,2,2,1,3,3,4,5, ,3, , ,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1, ,2,2,2,2,1,2,1,2,1,1,1,1,3,1,1,3,1,3, , , , , , ,1,1,1,1,6,2,3,5,2,1,1, ,2,2,5, , ,3, , , , , , , , , , , , , , , , ,2, , ,1968,1,4, , , ,7,17161,246,192,1934,2,3,10/14/2011,16.37,3, ,3,1,3,3,3
009407,3,2,3,3,1,3,1,2,4,4,2, , ,1,1,1,1,2,2,2,1,1,2,1,6,1,2,3,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2, ,1, , , ,3,1,1, , , ,3,3,3,2,5,1,1,2,2,1,2, ,2,2,5, , ,3, , , , , , , , , , , , , , , , , ,3, ,1958,1, ,1, , ,3,17167,834,116,4410,3,3,10/14/2011,15.4,1,2,3,1,1,3,2
009431,3,2,2,2,1,2,4,3,3,2,2, , ,2,2,2,2,1,1,4,4,4,4,1,4,3,2,1,2,3,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1, ,1, , , ,1,1,3, , , ,3,3,3,1,2,1,2,7,2,3, ,1,2,2,1,2,1, ,5, , , , , , , , , , , , , , , , ,2, ,1933,1, ,1, , ,8,17167,834,116,4410,3,3,10/14/2011,28.27,3,1,1,1,3,3,1
009439,3,2,2,2,3,3,4,4,2,5,1,10, ,2,2,2,2,1,3,3,2,4,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,3,1,2, , , ,1,1,3, , , ,2,2,3,1,3,1,3,7,2,2,4, ,1,2,4, , ,1,3, ,2, , , , , , , , , , ,4, , , ,1, ,1952,1, ,1, , ,4,17161,246,192,1934,2,3,10/14/2011,17.42,3, ,1,1,3,3,2
009479,3,1,2,2,1,3,1,3,4,3,2, , ,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1, ,1,1,1,1,2,2,1,2,2,1,1,2,2, ,2,3,1,1, , , , , , ,2,3,3,2,5,2,1,4,2,1,2, ,2,2,3,3,1, ,80, , , , , , , , , , , ,2, , , ,2, , ,1986,1,2, , , ,1,17113,676,556,1406,3,3,10/14/2011,20.33,2,2,3,1,1,3,4
009513,3,3,2,2,3,4,4,4,2,3,1,10, ,2,2,4,4,1,2,2,2,3,2,1,3,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,3,1,2, , , , , , ,3,1,4,3,4,2,2,2,2,3,5,1,2,1, ,2,2,1,1,1, ,18, , , , , , , , , , , , , ,1,2, , ,1,1953,1, , ,2,1,2,17197,196,140,1698,1,3,10/14/2011,18.22,3,2,3,1,4,3,2
009647,3,2,1,1,1,3,2,2,3,3,2, , ,1,3,1,1,1,3,2,2,1,2,1,6,4,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2, ,1, , , ,3,1,3, , , ,2,3,3,1,4,2,1,2,2,4, , ,1,1,3,3,1, ,13, , , , , ,2, , , , , , ,3, , , ,2, ,1950,1, ,1, , ,4,17037,196,140,1698,1,3,10/14/2011,18.43,1,2,3,1,3,3,2
009747,3,3,1,2,1,2,1,3,1,1,2, , ,1,1,1,1,3,1,2,5,1,4,1,5,5,1,1,2,1,2,1,3,2,2,3,2,2,2,2,1,2,1,3,2,2,2,2, ,1, , , , , , ,3,1,3,3,2,2,1,2,2,3,1,1,3, ,1,2,1,1,1,1, ,80, , , , , , , , , , , , , ,1,1, , ,2,1925,1, , ,1,2,3,17179,676,556,3790,2,3,10/14/2011,31.22,1,1,3,1,3,3,1
009750,3,1,2,2,1,1,3,4,5, ,1,10, ,2,2,2,2,1,2,1,3,5,2,1,6,2,2,2,2,2,1,2,2,1, ,2,2,1,1,1,3,1,1,1,1,2,2,1, ,1,3,1,1, , , , , , ,3,3,2,2,6,2,2,2,1,1,3, ,2,2,3,3,1, ,14, , , , , , ,1, , , , ,4, , , ,2, , ,1980,1,4, , , ,7,17111,196,140,1698,1,3,10/14/2011,17.51,1, ,3,1,1,3,3
009809,4,3,2,2,2,3,2,4,5, ,4, , ,3,3,3,3,1,2,4,4,3,4,3,5,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,2, ,2, , , , , , ,3,1,2,4,4,4,1,7,2,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , , ,4,0,7, , ,4,4,8,17051,760,626,9999,4,3,10/14/2011,18.18,8, ,3,1,2,3,0
009871,3,3,2,2,2,3,3,3,5, ,1,4, ,2,2,2,2,2,2,3,4,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2, ,2, , , , , , ,3,1,3,3,2,2,2,3,1,1,5,2,1,5, ,1,2,2,4,1, ,1,7, , , , , , , , , , , , ,1,1, , ,2,1959,1, , ,1,2,6,17179,676,556,3790,2,3,10/14/2011,18.27,3, ,3,1,3,3,2
009940,3,2,1,1,1,2,1,1,4,4,2, , ,1,1,1,1,1,3,1,1,1,1,3,3,1,2,2,2,2,2,2,2,1, ,1,1,1,1,1,1,1,1,2,2,1,2,2, ,2, , , ,3,1,1, , , ,3,3,4,1,6,1,1,1,2,3, ,2,2,1,2,2,1, ,8, , , , , , , , , , , , ,3, , , ,2, ,1926,1, ,1, , ,6,17001,712,588,9999,3,3,10/14/2011,20,1,2,3,1,1,3,1
010032,3,1,3,2,1,2,2,4,3,3,2, , ,1,1,1,1,2,1,2,2,5,1,1,2,3,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2, ,1,3,1,3, , , , , , ,3,3,1,1,6,1,2,2,2,3, ,3,2,2,1,3,1, ,5, , , , , , , , , , , , , , , ,2, , ,1946,1,4, , , ,8,17045,848,116,9999,4,3,10/14/2011,16.9,1,2,3,1,3,3,1
010075,3,3,2,2,1,2,4,4,3,3,1,3, ,2,2,2,2,2,1,4,3,1,1,1,4,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,3,3,1, , , , , , ,3,1,3,3,3,2,1,5,1,3,6,2,3, ,1,2,2,1,1,2, , , , , , , , , , , , ,5, , , , , , ,2,1954,1, , ,2,1,2,17167,834,116,4410,3,3,10/14/2011,18.2,3,2,3,1,3,3,2
010082,3,1,2,2,2,3,4,4,2,1,1,10, ,2,2,2,2,1,4,4,5,4,2,1,2,2,1,1,2,1,1,2,1,1, ,2,2,2,2,1,2,2,1,1,2,2,2,1, ,4,1,1,3, , , , , , ,2,1,2,1,4,2,3,6,1,4, , ,1,2,4, , ,1,19, , , , , , , ,3, , , ,2, , , ,2, , ,1953,1,4, , , ,1,17019,834,116,1658,3,3,10/14/2011,17.59,3,1,1,1,3,3,2
010117,3,3,3,2,1,5,2,5,3,4,3, , ,3,3,3,3,1,1,4,1,1,3,1,2,2,2,3,2,2,1,2,2,3, ,2,1,1,2,1,2,1,1,1,3,1,1,2, ,2, , , , , , ,3,1,1,3,3,2,2,2,1,3,3,2,3, ,1,2,1,4, , ,1,3, ,1, , , , , , , , , , , ,2,2, , ,2,1942,1, , ,1,2,4,17195,246,192,9999,4,3,10/14/2011,22.25,1,2,3,1,1,3,1
010151,3,3,2,2,2,2,4,4,1,1,1,7, ,2,2,2,2,1,1,1,4,4,2,1,1,3,1,3,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,1, ,3, , , , , , ,3,1,4,2,2,2,1,5,2,3,7,1,3, ,4,2,2,4, , ,1,19, , , , , , , ,1, , , , , ,2,2, , ,3,1953,1, , ,1,2,4,17045,848,116,9999,4,3,10/14/2011,23.18,3,1,3,1,4,3,2
