id,region,version,rwdirusa,rwdiril,rwdirlocal,qlife,app_pres_oba,app_gov_quin,app_teapar,vote_teapar,prim12_party,prim12_rep_pres,prim12_rep_pres_oth,pres12_oba_per,pres12_oba_cai,pres12_oba_rom,pres12_oba_pau,term_lim,cf_lim_judg,cf_pub_judg,cf_lim_leader,prim_nodeclr,redist_neutral,redist_commis,deficit_order,fix_deficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_ret_inc,tax_retover50K,tax_sales,tax_services,gamble_exp,tax_cigs,latepay_order,latepay_il,img_road2cit,img_enforce,img_localarrest,img_childlegres,img_instatetuit,civility_order,civility1,civility2,will2compro,gen_betrldrs_bel,gen_wellqual_bel,gen_equalnum_bel,gen_betrldrs_thi,gen_wellqual_thi,gen_equalnum_thi,gen_betrldrs_feel,gen_wellqual_feel,gen_equalnum_feel,betteroff_now,betteroff_1yr,betteroff_other,gender,education,ideology_scale,ideology,party_aff_og,teaparty,employ_time,employ_type,retire_type,unemp_past12mo,union,relig_att_often,relig_att_lstmo,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again1,born_again2,born_again,born_again_evan,bible_feel,bible_tho,bible_bel,birth_yr,rac_eth1,rent_own1,rent_own2,ownhome,renthome,hhinc1,fips,adi,dma,msa,nielson,census,date,duration,party_aff1,teapar_collapse,gen_betrldrs_col,gen_wellqual_col,gen_equalnum_col,area,Generation,hhinc,party_aff,rac_eth
009312,2,2,2,2,1,5,4,4,5, ,4, , ,2,2,2,2,1,1,3,1,1,1,3,5,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,4,4,1, , , ,2,1,1, , , ,2,2,3,2,6,1,3,5,2,3, ,2,2,2,4, , ,1,5, , , , , , , , , , , , , , , , ,2, ,1938,1, ,1, , ,4,17031,196,140,1698,1,3,10/13/2011,19.41,3, ,2,1,1,2,1,2,3,1
009330,1,1,2,2,3,2,2,3,3,3,2, , ,1,1,1,1,1,2,3,4,1,5,1,5,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1, ,3,3,1,4, , , , , , ,3,4,3,1,5,2,2,8,2,1,1, ,1,2,4, , ,1,14, , , , , , ,1, , , , ,2, , , ,3, , ,1971,1,3, , , ,6,17031,196,140,1698,1,3,10/13/2011,24.4,8,2,3,1,4,1,3,3,9,1
009341,2,3,2,2,1,3,3,2,4,4,2, , ,1,1,1,1,2,4,1,1,3,2,1,4,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,2,1,1,1,3,2,2,2, ,1, , , , , , ,3,1,1,3,3,2,2,5,1,1,2,2,1,2, ,1,2,3,2,2, , , , , , , , , , , , ,80, , , , , , ,2,1953,1, , ,1,2,8,17031,196,140,1698,1,3,10/13/2011,17.27,1,2,3,1,1,2,2,9,1,1
009345,1,1,2,2,2,2,3,3,5, ,2, , ,1,1,1,1,1,1,1,1,1,2,1,6,3,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,5,2,2,3,1,3, , , , , , ,3,3,2,1,6,1,1,3,2,1,1, ,1,1,4, , ,1,5, , , , , , , , , , , , , , , ,3, , ,1953,1,4, , , ,6,17031,196,140,1698,1,3,10/13/2011,18.57,1, ,3,1,3,1,2,3,1,1
009353,2,2,2,2,1,2,2,3,2,3,3, , ,1,1,2,1,1,1,1,1,1,2,3,3,2,1,2,2,2,2,2,2,1, ,2,1,2,2,2,2,1,1,3,1,1,1,3,3,1, , , ,3,1,4, , , ,2,3,3,2,7,1,2,4,2,3, ,2,1,2,1,1,1, ,5, , , , , , , , , , , , , , , , ,2, ,1926,1, ,1, , ,8,17031,196,140,1698,1,3,10/13/2011,22.2,2,2,3,1,4,2,1,9,2,1
009357,4,2,2,2,3,2,3,4,3,4,4, , ,1,1,2,3,1,3,3,3,3,5,3,5,2,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,2,3,3,2, , , ,1,3,2, , , ,3,4,4,2,2,1,3,3,2,3, ,1,2,2,1,1,1, ,16, , , , , , , , , , , , ,3, , , ,1, ,1925,1, ,1, , ,1,17163,760,626,4118,1,3,10/13/2011,24.28,1,2,1,3,2,3,1,1,1,1
009359,2,3,2,2,1,2,3,2,1,1,3, , ,2,2,2,2,1,1,5,1,1,1,1,5,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1, ,2, , , , , , ,3,1,3,3,3,3,1,4,2,1,5,2,3, ,3,2,2,1,1,1, ,5, , , , , , , , , , , , , , , , , ,2,1943,1, , ,1,2,4,17031,196,140,1698,1,3,10/13/2011,18.34,3,1,3,1,3,2,1,2,3,1
009371,2,1,3,3,1,3,2,5,4,4,2, , ,1,1,1,1,1,2,3,5,5,5,3,1,2,2,2,2,2,2,2,2,2,1,3,3,1,1,1,3,1,1,3,2,1,1,2, ,1,2,1,1, , , , , , ,3,1,3,2,2,2,1,3,2,4, , ,1,2,5, , ,3, , , , , , , , , , , , , , , , ,3, , ,1982,1,3, , , ,1,17031,196,140,1698,1,3,10/13/2011,17.19,1,2,2,1,1,2,3,1,1,1
009377,1,3,2,2,2,2,3,4,3,6,1,4, ,1,1,1,2,1,2,2,2,5,2,1,6,2,2,1,2,2,2,2,1,1, ,2,3,1,1,2,2,2,1,1,2,2,2,1, ,3, , , , , , ,3,1,3,2,3,2,1,5,2,1,6,2,1,1, ,2,2,5, , ,3, , , , , , , , , , , , , , , , , , ,3,1981,1, , ,1,2,7,17031,196,140,1698,1,3,10/13/2011,18.5,3, ,3,1,3,1,3,4,3,1
009392,2,2,2,2,1,3,4,4,5, ,1,10, ,3,3,2,2,1,1,4,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1, ,3, , , ,3,1,1, , , ,1,1,1,2,3,2,2,5,3,2,1, ,2,2,4, , ,1,5, , , , , , , , , , , , , , , , ,2, ,1938,1, ,1, , ,3,17031,196,140,1698,1,3,10/13/2011,25.2,3, ,3,1,1,2,1,1,3,1
009415,2,3,2,2,2,2,4,4,5, ,3, , ,3,3,3,3,2,1,1,4,4,1,1,6,2,2,1,1,2,1,2,3,2,1,2,2,2,1,1,1,2,1,1,1,3,1,2, ,1, , , , , , ,3,1,3,2,3,2,1,4,2,2,4,3,3, ,1,2,2,4, , ,1,5, , , , , , , , , , , , , , , , , ,2,1942,1, , ,1,2,3,17031,196,140,1698,1,3,10/13/2011,40.47,2, ,3,1,3,2,1,1,2,1
009430,2,2,2,1,1,2,1,2,4,4,2, , ,1,1,1,1,2,2,2,1,5,1,1,6,2,2,2,2,2,2,2,2,1, ,2,1,1,1,1,1,1,1,2,1,1,2,2, ,1, , , ,3,1,4, , , ,3,3,2,1,6,1,1,1,2,1,2, ,2,2,5, , ,3, , , , , , , , , , , , , , , , , ,3, ,1952,1, ,1, , ,7,17031,196,140,1698,1,3,10/13/2011,20.43,1,2,3,1,4,2,2,4,1,1
009466,1,2,3,1,1,2,1,2,5, ,2, , ,1,1,1,1,1,3,2,3,2,3,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2, ,1, , , ,2,1,1, , , ,3,3,3,1,2,2,2,1,2,3, ,1,2,1,1,1,1, ,3, ,2, , , , , , , , , , ,3, , , ,1, ,1938,2, ,2, , ,1,17031,196,140,1698,1,3,10/13/2011,26.3,1, ,2,1,1,1,1,1,1,2
009478,2,2,2,2,1,2,2,3,4,4,2, , ,1,1,1,1,1,2,2,2,1,2,1,6,3,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2, ,2, , , ,3,1,3, , , ,2,1,2,1,6,2,2,3,2,1,1, ,1,2,4, , ,3, , , , , , , , , , , , , , , , , ,2, ,1960,4, ,1, , ,7,17031,196,140,1698,1,3,10/13/2011,18.44,1,2,3,1,3,2,2,4,1,3
009485,2,1,1,2,2,2,2,3,5, ,2, , ,1,1,1,1,2,1,3,3,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,1,1,1,2, ,1,3,1,4, , , , , , ,3,3,4,2,6,2,1,1,3,3, ,2,2,2,1,1,1, ,5, , , , , , , , , , , , , , , ,2, , ,1949,7,1, , , ,4,17197,196,140,1698,1,3,10/13/2011,20.14,1, ,3,1,4,2,2,2,1,7
009511,4,3,2,2,1,2,2,3,5, ,4, , ,1,2,1,1,1,2,2,1,2,1,1,4,3,1,1,1,1,1,1,1,1, ,1,1,1,1,2,1,1,1,3,3,1,2,3,4,2, , , , , , ,3,1,3,3,3,2,1,6,1,2,4,1,3, ,4,2,2,4, , ,1,3, ,1, , , , , , , , , , , ,1,2, , ,2,1954,1, , ,1,2,5,17185,296,244,9999,4,3,10/13/2011,34.3,2, ,3,1,3,3,2,2,2,1
009546,1,1,2,2,2,2,2,2,4,4,2, , ,1,1,1,1,1,1,1,3,4,4,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2, ,1,2,1,1, , , , , , ,2,2,2,2,5,2,1,1,2,1,3, ,2,2,2,4,1, ,5, , , , , , , , , , , , , , , ,2, , ,1948,1,4, , , ,8,17031,196,140,1698,1,3,10/13/2011,18.2,1,2,2,1,1,1,2,9,1,1
009554,1,3,2,3,2,2,2,2,4,4,2, , ,1,1,1,1,1,1,4,1,1,3,1,4,2,2,2,3,1,3,2,1,2,1,2,1,1,2,1,1,1,2,2,1,1,2,3,2,2, , , , , , ,3,1,3,3,1,1,1,6,1,1,3,2,1,5, ,1,2,5, , ,1,5, , , , , , , , , , , , , , , , , ,1,1980,1, , ,2,1,6,17031,196,140,1698,1,3,10/13/2011,19.9,1,2,3,1,3,1,3,3,1,1
009573,2,2,2,2,3,4,3,3,2,2,3, , ,3,2,3,3,1,5,2,2,1,1,3,1,2,1,1,2,1,3,2,1,2,2,2,2,1,2,2,3,2,1,1,1,2,1,5,1,2, , , ,3,1,3, , , ,3,2,2,2,2,2,3,7,3,3, ,4,2,1,4, , ,1,8, , , , , , , , , , , , ,3, , , ,4, ,1936,1, ,1, , ,8,17031,196,140,1698,1,3,10/13/2011,24.42,3,1,3,1,3,2,1,9,3,1
009616,4,1,2,2,1,3,2,4,3,3,2, , ,4,3,4,3,1,4,3,1,1,1,1,6,2,2,2,3,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,3,2,2,3,1,3, , , , , , ,3,3,4,1,2,2,2,2,2,3, ,1,2,1,1,1,1, ,3, ,1, , , , , , , , , ,1, , , ,1, , ,1946,1,4, , , ,4,17165,662,544,9999,4,3,10/13/2011,15.22,1,2,3,1,3,3,1,2,1,1
009630,1,1,1,1,1,3,1,2,3,4,2, , ,1,1,1,1,2,1,1,3,1,5,1,6,3,2,2,2,2,2,2,2,2,1,1,1,3,1,2,3,1,1,1,1,1,1,2, ,4,3,1,1, , , , , , ,2,3,1,1,4,1,1,1,2,4, , ,1,2,5, , ,3, , , , , , , , , , , , , , , , ,3, , ,1956,2,1, , , ,2,17031,196,140,1698,1,3,10/13/2011,29.23,1,2,3,1,1,1,2,1,1,2
009660,2,2,2,2,2,2,4,3,2,5,1,10, ,2,2,2,2,1,1,4,1,1,1,1,1,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1, ,1, , , ,3,1,4, , , ,2,2,2,2,7,1,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , ,4, ,1934,7, ,6, , ,8,17043,196,140,1698,1,3,10/13/2011,17.51,8, ,3,1,4,2,1,9,9,7
009727,2,3,1,1,1,2,1,1,4,4,2, , ,1,1,1,1,2,4,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,3,2,2, , , , , , ,3,1,1,3,4,1,2,2,2,2,1,2,3, ,1,1,2,1,2,1, ,5, , , , , , , , , , , , , , , , , ,1,1935,2, , ,1,2,1,17031,196,140,1698,1,3,10/13/2011,20.36,1,2,3,1,1,2,1,1,1,2
009755,1,1,2,2,2,5,4,4,5, ,1,4, ,4,2,2,2,1,1,4,4,1,5,3,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1, ,4,3,1,3, , , , , , ,3,2,2,1,4,1,3,5,3,3, ,4,2,2,4, , ,1,17, , , , , , , , , , , , , , , ,3, , ,1936,1,4, , , ,4,17031,196,140,1698,1,3,10/13/2011,32.42,3, ,3,1,3,1,1,2,3,1
009778,2,2,2,2,1,3,4,4,2,6,1,4, ,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1, ,2,1,1,1,2,2,1,2,1,1,2,2,3,1,1, , , ,3,1,3, , , ,2,3,2,1,5,2,3,6,2,1,1, ,2,2,1,1,1, ,3, ,7, , , , , , , , , , ,2, , , ,1, ,1971,1, ,1, , ,6,17111,196,140,1698,1,3,10/13/2011,19.9,3, ,3,1,3,2,3,3,3,1
009783,4,1,2,2,2,3,4,4,5, ,1,4, ,2,2,2,2,1,5,5,1,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,3,1,2,1,1,3, , , , , , ,3,3,3,2,3,1,3,6,1,2,1, ,1,1,2,3,1, ,13, , , , , ,2, , , , , ,1, , , ,2, , ,1953,1,4, , , ,4,17157,760,626,9999,4,3,10/13/2011,14.22,3, ,1,1,3,3,2,2,3,1
009785,4,3,2,2,2,4,4,4,4,5,2, , ,1,1,1,1,1,4,4,4,1,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,3,2,4, , , , , , ,3,1,1,2,2,2,2,3,2,1,1,2,2,1, ,1,2,4, , ,1,3, ,5, , , , , , , , , , , ,1,1, , ,2,1959,1, , ,1,2,1,17051,760,626,9999,4,3,10/13/2011,14.29,1, ,3,1,1,3,2,1,1,1
009803,2,3,2,2,2,2,3,2,4,4,2, , ,1,3,1,1,1,2,2,1,2,3,1,1,3,2,2,2,3,2,2,1,1, ,1,1,1,1,2,2,1,2,2,1,1,1,2, ,1, , , , , , ,3,1,4,3,3,2,1,4,1,1,1,2,1,5, ,1,2,1,1,1, ,5, , , , , , , , , , , , , , , , , ,2,1947,1, , ,1,2,8,17031,196,140,1698,1,3,10/13/2011,16.22,1,2,3,1,4,2,2,9,1,1
009855,2,3,2,2,1,2,2,2,3,3,2, , ,1,1,1,1,1,1,4,4,1,5,1,1,5,2,3,2,3,3,2,2,2,2,2,3,3,1,2,1,2,1,1,1,3,2,3,2,2, , , , , , ,2,1,4,2,4,4,2,2,2,2,1,2,3, ,2,2,1,1,1,1, ,5, , , , , , , , , , , , , , , , , ,2,1934,1, , ,1,2,3,17031,196,140,1698,1,3,10/13/2011,24.32,1,2,2,1,4,2,1,1,1,1
009866,1,1,3,2,2,3,1,4,5, ,2, , ,1,1,1,1,2,1,5,4,4,1,1,1,5,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2, ,3,3,1,3, , , , , , ,2,2,2,2,2,2,2,1,2,3, ,3,1,2,1,1,1, ,3, ,5, , , , , , , , , ,3, , , ,1, , ,1937,2,3, , , ,1,17031,196,140,1698,1,3,10/13/2011,19.17,1, ,3,1,3,1,1,1,1,2
009941,1,3,3,1,1,3,1,1,5, ,2, , ,1,1,2,1,2,5,2,1,4,5,3,2,1,2,1,3,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,5,2,1, , , , , , ,3,1,1,3,2,3,2,3,1,1,1,3,3, ,1,1,2,3,1,2, , , , , , , , , , , , ,80, , , , , , ,2,1938,2, , ,1,2,1,17031,196,140,1698,1,3,10/13/2011,25.27,1, ,3,1,1,1,1,1,1,2
009965,2,3,2,2,1,3,1,4,5, ,4, , ,1,1,1,1,3,1,4,4,1,1,3,4,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,3,1,1,2,1,1,1,3,2,1, , , , , , ,2,1,4,2,2,2,2,5,2,2,4,3,4, , ,1,2,5, , ,1,5, , , , , , , , , , , , , , , , , ,2,1976,1, , ,1,2,3,17031,196,140,1698,1,3,10/13/2011,22.27,2, ,2,1,4,2,3,1,2,1
009972,2,1,2,2,2,4,4,4,5, ,4, , ,2,2,3,2,3,1,1,5,5,1,3,6,2,2,3,3,3,2,2,1,3, ,2,2,2,1,2,3,1,1,1,3,3,2,3,5,5,3,1,4, , , , , , ,2,3,2,2,2,1,3,6,2,3, ,5,2,2,6, , ,1,6, , , ,1, , , , , , , ,5, , , ,1, , ,1941,1,4, , , ,8,17031,196,140,1698,1,3,10/13/2011,34.5,3, ,3,1,4,2,1,9,3,1
009988,2,3,3,1,1,2,3,1,2,2,1,7, ,2,2,2,1,1,1,1,1,1,3,1,4,3,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,3,2,1,2, ,1, , , , , , ,3,1,4,2,1,2,1,3,1,2,5,2,1,4, ,1,2,3,2,1, ,5, , , , , , , , , , , , , , , , , ,2,1987,1, , ,2,1,5,17031,196,140,1698,1,3,10/13/2011,21.3,3,1,3,1,4,2,4,2,3,1
010013,2,3,1,3,1,1,1,3,4,4,2, , ,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2, ,1, , , , , , ,1,3,2,3,1,1,2,6,2,2,1,2,4, , ,2,2,1,1,2, , , , , , , , , , , , ,4, , , , , , ,3,1950,1, , ,1,2,5,17089,196,140,1698,1,3,10/13/2011,31.35,1,2,1,3,2,2,2,2,1,1
010031,1,2,2,2,1,3,4,4,2,2,4, , ,4,2,2,4,1,2,2,2,2,2,1,3,2,2,2,2,1,3,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1, ,2, , , ,3,1,4, , , ,3,3,3,1,4,1,3,4,2,3, ,3,2,2,6, , ,1,5, , , , , , , , , , , , , , , , ,2, ,1944,1, ,1, , ,8,17031,196,140,1698,1,3,10/13/2011,16.49,2,1,3,1,4,1,1,9,2,1
010135,1,3,1,1,1,1,1,1,4,4,2, , ,1,1,1,1,1,1,1,3,1,3,2,1,3,2,2,1,1,2,2,1,1, ,2,1,2,1,1,1,1,2,2,1,1,2,2, ,1, , , , , , ,2,1,1,3,3,3,2,6,1,1,1,2,3, ,3,2,1,4, , ,1,80, , , , , , , , , , , , , ,2,2, , ,2,1929,1, , ,1,2,5,17031,196,140,1698,1,3,10/13/2011,21.44,1,2,2,1,1,1,1,2,1,1
010187,2,3,3,2,1,1,2,2,4,4,4, , ,1,1,1,1,2,3,4,5,3,1,2,3,3,2,2,3,2,3,2,1,2,2,1,1,3,1,1,1,1,3,2,2,1,2,2, ,1, , , , , , ,3,1,1,3,3,3,2,6,1,1,4,2,1,1, ,1,2,5, , ,1,5, , , , , , , , , , , , , , , , , ,2,1959,1, , ,1,2,7,17031,196,140,1698,1,3,10/13/2011,16.18,2,2,3,1,1,2,2,4,2,1
010203,1,2,2,2,2,3,4,4,5, ,3, , ,2,2,2,2,1,1,1,1,1,1,1,5,2,1,1,2,1,2,1,2,1, ,2,2,1,2,1,1,2,1,1,1,1,1,1, ,3, , , ,3,1,1, , , ,3,3,3,1,5,2,3,7,2,1,1, ,2,1,2,2,1, ,5, , , , , , , , , , , , , , , , ,2, ,1962,1, ,1, , ,4,17031,196,140,1698,1,3,10/13/2011,18.55,3, ,3,1,1,1,2,2,3,1
010208,2,3,3,3,1,2,1,2,4,4,2, , ,1,1,1,1,1,3,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2, ,1, , , , , , ,3,1,1,2,3,2,2,5,2,2,1,2,3, ,5,3,2,3,1,2, , , , , , , , , , , , ,6, , , , , , ,3,1934,1, , ,1,2,3,17031,196,140,1698,1,3,10/13/2011,24.35,1,2,3,1,1,2,1,1,1,1
010226,2,2,1,2,1,2,1,2,4,4,2, , ,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2, ,1, , , ,2,1,1, , , ,3,3,2,1,4,1,1,2,2,1,1, ,2,2,3,3,1, ,31, , , , , , , , , , , , ,3, , , ,2, ,1941,1, ,1, , ,5,17043,196,140,1698,1,3,10/13/2011,23.6,1,2,2,1,1,2,1,2,1,1
010259,2,3,2,1,1,3,3,2,2,2,3, , ,3,3,2,2,1,2,1,1,3,3,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,4,4,5, , , , , , ,3,1,3,3,3,2,2,5,2,2,6,2,1,5, ,2,2,4, , ,1,88, , , , , , , , , , , , , ,2,2, , ,2,1971,1, , ,1,2,8,17097,196,140,1698,1,3,10/13/2011,18.37,3,1,3,1,3,2,3,9,3,1
010315,2,2,1,1,1,2,2,1,5, ,4, , ,1,1,3,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,3,2,1, , , ,3,1,1, , , ,3,3,3,2,5,2,2,4,2,3, ,2,2,2,1,1,1, ,5, , , , , , , , , , , , , , , , ,2, ,0,1, ,1, , ,8,17031,196,140,1698,1,3,10/13/2011,16.42,2, ,3,1,1,2,0,9,2,1
010368,1,3,2,2,1,4,2,2,4,4,2, , ,1,1,1,1,1,1,2,3,2,2,1,3,3,2,2,2,2,2,2,2,1, ,2,1,1,2,2,1,1,1,1,3,2,1,2, ,1, , , , , , ,3,1,1,2,3,2,2,6,1,1,1,2,2,1, ,1,1,4, , ,1,5, , , , , , , , , , , , , , , , , ,3,1936,1, , ,1,2,5,17031,196,140,1698,1,3,10/13/2011,19.35,1,2,3,1,1,1,1,2,1,1
010440,2,2,2,2,2,3,3,2,4,4,2, , ,1,1,1,1,1,1,1,1,1,1,1,5,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2, ,1, , , ,3,1,1, , , ,2,2,2,2,6,2,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , ,4, ,1960,7, ,6, , ,8,17043,196,140,1698,1,3,10/13/2011,14.49,8,2,3,1,1,2,2,9,9,7
010493,1,3,2,2,1,5,4,2,4,4,3, , ,1,2,1,3,1,2,4,1,1,1,1,5,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2, ,4, , , , , , ,3,1,1,2,3,1,2,2,1,2,1,2,3, ,1,2,2,1,2,1, ,3, ,2, , , , , , , , , , , ,1,1, , ,1,1944,2, , ,2,1,1,17031,196,140,1698,1,3,10/13/2011,18.7,1,2,3,1,1,1,1,1,1,2
010509,1,3,1,1,1,3,2,2,2,2,1,1, ,1,1,2,1,2,3,3,3,2,3,2,3,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1, ,2, , , , , , ,3,1,3,4,4,4,2,7,2,9,8,3,5, , ,3,3,6, , ,9, , , , , , , , , , , , , , , , , , ,4,0,7, , ,4,4,8,17031,196,140,1698,1,3,10/13/2011,20.42,8,1,3,1,3,1,0,9,9,7
010545,2,1,2,2,2,2,1,1,3,4,2, , ,1,1,1,1,1,4,4,1,1,2,1,1,3,2,2,2,2,2,2,1,1, ,1,1,1,1,2,2,1,1,2,1,1,2,2, ,1,3,1,4, , , , , , ,2,1,1,2,2,2,2,1,2,4, , ,1,2,5, , ,1,3, ,5, , , , , , , , , ,1, , , ,1, , ,1950,1,1, , , ,2,17089,196,140,1698,1,3,10/13/2011,26.26,1,2,3,1,4,2,2,1,1,1
010624,2,3,3,2,3,1,1,4,4,4,3, , ,1,1,1,1,1,1,1,1,1,2,1,3,2,2,2,2,3,2,2,2,2,2,2,3,1,1,1,4,1,1,2,2,1,2,2, ,1, , , , , , ,3,1,4,3,3,2,1,3,2,2,3,2,1,3, ,2,2,5, , ,1,88, , , , , , , , , , , , , ,2,2, , ,2,1960,1, , ,1,2,7,17197,196,140,1698,1,3,10/13/2011,18.12,1,2,3,1,4,2,2,4,1,1
010634,1,2,2,2,1,4,1,2,3,4,2, , ,1,1,1,1,1,1,1,4,5,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2, ,1, , , ,3,1,4, , , ,2,3,2,2,6,2,2,3,2,4, , ,1,1,2,2,2, , , , , , , , , , , , ,2, , , , , ,3, ,1953,2, ,6, , ,2,17031,196,140,1698,1,3,10/13/2011,21.2,1,2,3,1,4,1,2,1,1,2
010694,1,3,3,2,2,3,2,3,4,4,2, , ,1,1,1,1,1,1,2,2,5,2,1,5,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,4,1,2,2,2,1,2,3,4,1, , , , , , ,3,1,1,3,1,4,1,5,1,9,1,2,1,3, ,2,1,3,2,1, ,3, ,7, , , , , , , , , , , ,1,2, , ,1,1971,2, , ,1,2,5,17031,196,140,1698,1,3,10/13/2011,31.54,1,2,3,1,1,1,3,2,1,2
010700,1,3,1,1,1,2,2,2,5, ,2, , ,1,1,1,1,1,3,2,2,2,2,1,6,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,5,5,2, , , , , , ,3,3,3,3,1,1,2,2,1,3,1,3,4, , ,2,2,4, , ,1,3, ,2, , , , , , , , , , , ,2,2, , ,2,1948,2, , ,2,1,1,17031,196,140,1698,1,3,10/13/2011,21.13,1, ,3,3,3,1,2,1,1,2
010703,2,3,2,1,1,2,1,1,4,4,2, , ,1,1,1,1,1,1,1,2,3,1,1,4,1,2,2,2,2,2,2,2,1, ,2,1,2,1,2,1,1,2,2,1,1,2,2, ,2, , , , , , ,3,1,1,1,1,3,1,6,1,1,1,2,1,4, ,1,2,4, , ,3, , , , , , , , , , , , , , , , , , ,3,0,2, , ,2,1,8,17031,196,140,1698,1,3,10/13/2011,18.37,1,2,3,1,1,2,0,9,1,2
010705,1,3,2,2,2,4,2,3,5, ,2, , ,1,1,1,1,2,2,2,2,1,2,2,6,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2, ,1, , , , , , ,4,3,1,2,1,1,2,1,1,2,1,2,2,4, ,2,2,4, , ,1,80, , , , , , , , , , , , , ,2,2, , ,2,1952,6, , ,2,1,1,17031,196,140,1698,1,3,10/13/2011,21.21,1, ,4,3,1,1,2,1,1,3
010730,2,3,2,2,2,4,4,4,1,1,1,4, ,2,2,2,2,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1, ,1, , , , , , ,3,1,3,2,3,3,1,3,1,3,6,1,1,4, ,2,2,5, , ,1,16, , , , , , , , , , , , , ,2,2, , ,2,1963,1, , ,1,2,6,17093,196,140,1698,1,3,10/13/2011,18.32,3,1,3,1,3,2,2,3,3,1
010796,2,3,2,2,1,2,4,3,5, ,1,2, ,2,2,2,2,1,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,1,1,2,2,1,3,1,2, , , , , , ,3,1,1,3,2,3,2,3,2,2,7,2,1,1, ,2,2,4, , ,1,3, ,1, , , , , , , , , , , ,1,2, , ,1,1960,1, , ,1,2,6,17031,196,140,1698,1,3,10/13/2011,18.18,3, ,3,1,1,2,2,3,3,1
